"","Location","X","newDates","snips","items","sources","URL","Date","wellFormed","week","weekNum","lng","lat","adminName1"
"3635","TAIWAN",999,"Thursday, February 05, 2015","TAIWAN - The two latest reports indicate a total of 159 outbreaks of highly pathogenic avian influenza in the last couple of weeks. More than 885,000 poultry - mostly geese but also some native chicken and ducks - have been affected by the H5N2 and/or H5N8 virus variants.","Taiwan Reports 159 Avian Flu Outbreaks on Farms, Abattoirs","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=960",2015-02-05,TRUE,4,-130,"121","24",""
"3636","TAIWAN",940,"Friday, January 16, 2015","TAIWAN - In Follow-up Report 2, the veterinary authority reports eight new outbreaks of highly pathogenic avian influenza, again all in farmed geese, starting between 10 and 12 January. ","Eight Further Avain Flu Outbreaks in Taiwanese Geese","OIE","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1020",2015-01-16,TRUE,5,-133,"121","24",""
"3637","TAIWAN",1040,"Wednesday, February 18, 2015","TAIWAN - The H5N3 subtype of the highly pathogenic avian influenza virus has been detected in three dead wild birds, light-vented bulbuls (Pycnonotus sinensis; Pycnonotidae) in Zhunan Township, which is in Miaoli county in the northwest of Taiwan","H5N3 Avian Flu Virus Detected in Wild Birds in NW Taiwan","OIE","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=920",2015-02-18,TRUE,3,-128,"121","24",""
"3638","TAIWAN",995,"Thursday, February 05, 2015","TAIWAN - Yunlin County says it will seek a severe punishment for a man who found preparing chickens that died from avian flu to feed catfish he raised for sale. Police working with Yunlin environmental officials intercepted the man with 2.59 tonnes of dead chickens in his truck, which he said he had collected along the way in Shuilin Township on 1 February.The matter has drawn ire amid the recent outbreak of avian influenza across 13 cities and counties, including Yunlin, forcing the culling of millions of chickens, geese and ducks nationwide. If found guilty, the man faces punishments of between one and five years of imprisonment and a fine up to NT$3 million (US$95,570).","Taiwan Authorities Seek Harsh Punishment for Man Collecting Dead Chickens","Focus Taiwan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=960",2015-02-05,TRUE,4,-130,"121","24",""
"3639","TAIWAN",2964,"Wednesday, July 18, 2012","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of highly pathogenic avian influenza in T-ao-Yuan.","HPAI Outbreak Reported in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2040",2012-07-18,TRUE,3,-263,"121","24",""
"3640","TAIWAN",327,"Tuesday, September 24, 2013","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of low pathogenic avian influenza at a farm in Hualien County affecting ducks.","LPAI Affects Ducks in Taiwanese County","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1620",2013-09-24,TRUE,2,-201,"121","24",""
"3641","TAIWAN",1668,"Tuesday, May 10, 2016","TAIWAN - Two outbreaks of H5N8 and one outbreak of H5N2 highly pathogenic avian influenza have been reported in Taiwan.","Three New Avian Flu Outbreaks Reported in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=280",2016-05-10,TRUE,2,-64,"121","24",""
"3642","TAIWAN",2652,"Tuesday, May 31, 2011","TAIWAN - As the result of testing following a previous outbreak of low-pathogenic avian influenza (LPAI), the H7N3 virus has been found on a duck farm.","Low-Path Bird Flu Found on Duck Farm","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2360",2011-05-31,TRUE,2,-322,"121","24",""
"3643","TAIWAN",186,"Tuesday, June 04, 2013","TAIWAN - The Taiwanese veterinary authorities have reported a further outbreak of low pathogenic avian influenza (LPAI), serotype H5N2, at a poultry farm in P'eng-hu, affecting broilers (sentinel chicken).","More LPAI Reported in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1760",2013-06-04,TRUE,2,-217,"121","24",""
"3644","TAIWAN",666,"Friday, April 27, 2007","TAIWAN - Scientists in Taiwan were ready to initiate clinical trials of its bird-flu vaccine in the fourth quarter of the year and prepare for mass production.","Research Center Will Test New Vaccine For Bird Flu","TaiwanJournal","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4340",2007-04-27,TRUE,5,-536,"121","24",""
"3645","TAIWAN",936,"Friday, January 16, 2015","TAIWAN - As bird flu sweeps across Taiwan, a new strain of the avian influenza virus - H5N3 - has been detected for the first time in the country.","New Avian Influenza Virus Strain Detected in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1020",2015-01-16,TRUE,5,-133,"121","24",""
"3646","TAIWAN",1057,"Friday, February 27, 2015","TAIWAN - The latest week's reports show that the three highly pathogenic avian flu viruses circulating in the country have caused 25 new outbreaks od disease and led to the death or destruction of 165,510 domestic poultry","Highly Pathogenic Avian Flu in Taiwan: Update","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=900",2015-02-27,TRUE,5,-127,"121","24",""
"3647","TAIWAN",1341,"Monday, June 15, 2015","TAIWAN - Three more outbreaks of highly pathogenic avian influenza have been confirmed in Taiwan.","Further Avian Flu Outbreaks in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=600",2015-06-15,TRUE,1,-111,"121","24",""
"3648","TAIWAN",1762,"Monday, December 22, 2008","TAIWAN - Taiwan’s Council of Agriculture (COA) confirmed Saturday that chicken in a Kaohsiung County farm was infected with H5N2 bird flu virus, a low-pathogenic virus that is not communicable to humans. The COA also announced to increase the loan value for affected farmers to help them through the difficult times.","Taiwan COA to Subsidize Poultry Farmers Affected by Avian Flu","Taiwan News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3240",2008-12-22,TRUE,1,-449,"121","24",""
"3649","TAIWAN",1711,"Monday, July 25, 2016","TAIWAN - Three new outbreaks of H5N8 strain highly pathogenic avian influenza have been found in Taiwan.","Bird Flu Kills Poultry in Three Areas of Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=240",2016-07-25,TRUE,1,-53,"121","24",""
"3650","TAIWAN",1836,"Thursday, January 08, 2009","TAIWAN - Health officials on the Taiwan-controlled outlying island of Kinmen off China's Fujian province heightened their alert against avian flu yesterday, requiring all passengers coming in through the ""mini-three links"" route to have their body temperatures checked.","Health Officials in Kinmen On Guard Against Avian Flu","Taiwan News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3180",2009-01-08,TRUE,4,-447,"121","24",""
"3651","TAIWAN",1194,"Thursday, April 16, 2015","TAIWAN - Two poultry flocks were confirmed with H5N2 highly pathogenic influenza in Yunlin county during the last week of March.","Bird Flu Hits Turkeys, Geese on Two Taiwanese Farms","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=760",2015-04-16,TRUE,4,-120,"121","24",""
"3652","TAIWAN",1506,"Friday, October 23, 2015","TAIWAN - Two further outbreaks of highly pathogenic avian influenza have been reported in Taiwan, with one affecting an abattoir and one affecting a farm.","Avian Flu Still Spreading in Vietnamese Backyard Poultry","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=440",2015-10-23,TRUE,5,-93,"121","24",""
"3653","TAIWAN",932,"Wednesday, January 21, 2015","TAIWAN - The latest report from the veterinary authority describes 28 new outbreaks of H5N8 high-path avian flu on goose and ducks farms in the west of the country in the most recent week. More than 109,000 birds have been affected in this week alone.","Taiwan Makes Official Report on 28 New Avian Flu Outbreaks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1020",2015-01-21,TRUE,3,-132,"121","24",""
"3654","TAIWAN",2959,"Tuesday, May 15, 2012","TAIWAN - The Taiwanese veterinary authorities have reported one outbreak of highly pathogenic avian influenza in Yun Lin and one outbreak of low pathogenic avian influenza in T'ai-Chung.","HPAI in Yun-Lin; LPAI in T'ai-Chung","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2060",2012-05-15,TRUE,2,-272,"121","24",""
"3655","TAIWAN",2960,"Monday, May 14, 2012","TAIWAN - Taiwan agricultural authorities confirmed Friday chickens from a farm in the island's central Yunlin county were infected with H5N2, a strain of avian flu that poses little risk to humans.","H5N2 Bird Flu Outbreak Confirmed in Central Taiwan ","Bernama.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2060",2012-05-14,TRUE,1,-272,"121","24",""
"3656","TAIWAN",1460,"Thursday, August 13, 2015","TAIWAN - Avian influenza viruses of two different types continue to spread around Taiwan.","Five More Avian Flu Outbreaks Hit Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=500",2015-08-13,TRUE,4,-103,"121","24",""
"3657","TAIWAN",953,"Monday, January 26, 2015","TAIWAN - The Council of Agriculture has imposed a four-day ban on killing chickens, ducks and geese in a bid to prevent the spread of the avian flu among poultry; more than half a million birds have been culled due to infections.","Taiwan Stops Poultry Slaughter to Control Avian Flu Spread","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1000",2015-01-26,TRUE,1,-131,"121","24",""
"3658","TAIWAN",1614,"Monday, February 08, 2016","TAIWAN - Both H5N8 and H5N2 strains of highly pathogenic avian influenza have been reported in Taiwan recently.","Two Bird Flu Strains Affecting Poultry in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=340",2016-02-08,TRUE,1,-77,"121","24",""
"3659","TAIWAN",254,"Monday, January 15, 2007","TAIWAN - There is no need for Taiwan to stiffen its precautionary measures against avian influenza for the time being since no suspected case has been reported so far, an official from the Center for Disease Control (CDC) said yesterday.","CDC sees no need to raise bird flu alert","China Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4760",2007-01-15,TRUE,1,-550,"121","24",""
"3660","TAIWAN",2966,"Wednesday, July 18, 2012","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of H5N1 highly pathogenic avian influenza in T-ao-Yuan.","HPAI Outbreak Reported in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2040",2012-07-18,TRUE,3,-263,"121","24",""
"3661","TAIWAN",1685,"Monday, June 27, 2016","TAIWAN - Three outbreaks of highly pathogenic avian influenza were found in Taichung City and Yunlin County.","H5N2 Bird Flu Outbreaks Found in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=260",2016-06-27,TRUE,1,-57,"121","24",""
"3662","TAIWAN",2347,"Tuesday, April 06, 2010","TAIWAN - The government is considering whether to offer subsidies to duck farms where thousands of birds had to be culled because of an avian flu outbreak, a quarantine official said on 31 March. ","Taiwan's Govt Considers Help for Duck Farms Hit by Bird Flu","China Daily","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2660",2010-04-06,TRUE,2,-382,"121","24",""
"3663","TAIWAN",980,"Monday, February 02, 2015","TAIWAN - A new outbreak of highly pathogenic avian influenza is causing particular alarm as it is the first on the eastern side of the island.","Concern Rises as Avian Flu Spreads to Eastern Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=980",2015-02-02,TRUE,1,-130,"121","24",""
"3664","TAIWAN",1127,"Wednesday, April 01, 2015","TAIWAN - Chickens raised by the Council of Agriculture’s Livestock Research Institute in Tainan, which were to have been used to help ensure environmental safety at poultry farms, were exterminated on 30 March after a highly pathogenic H5 avian influenza subtype was discovered in one of the institute’s hatcheries.The incident occurred as the council was working out the logistics to help poultry farms recuperate from a prolonged period of avian flu outbreaks.The number of poultry culled due to avian flu outbreaks since late last year stood at about 4.45 million as of 30 March.","Taiwan Institute Culls Sentinel Chickens as Avian Flu Detected","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=820",2015-04-01,TRUE,3,-122,"121","24",""
"3665","TAIWAN",2741,"Friday, November 18, 2011","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of low pathogenic avian influenza (LPAI), at Zhupei City located in Northern Taiwan's Hsinchu.","Low Pathogenic Bird Flu Breaks Out in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260",2011-11-18,TRUE,5,-298,"121","24",""
"3666","TAIWAN",426,"Thursday, January 02, 2014","TAIWAN - Taiwan authorities are monitoring hundreds of people who may have had contact with a tourist from China’s mainland infected with the H7N9 strain of bird flu, officials said yesterday.","Mainland Tourist in Taiwan Hospital with Bird Flu","ShanghaiDaily.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1520",2014-01-02,TRUE,4,-187,"121","24",""
"3667","TAIWAN",2289,"Friday, February 12, 2010","TAIWAN - A second case of low pathogenic avian influenza (LPAI) has been reported to the World Organisation for Animal Health (OIE).","Another Case of Low-Path Avian Flu in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2720",2010-02-12,TRUE,5,-390,"121","24",""
"3668","TAIWAN",1067,"Tuesday, March 10, 2015","TAIWAN - Goose meat is likely to be in short supply this summer if Taiwan fails to import enough of the meat as almost all goose farms across Taiwan have been hit by avian influenza, according to a Council of Agriculture (COA) official.","Taiwan May Face Goose Meat Shortage Due to Bird Flu Outbreak","Focus Taiwan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=880",2015-03-10,TRUE,2,-125,"121","24",""
