"","newDates","snips","items","sources","URL"
"2768","Thursday, December 15, 2011","INDONESIA - Indonesia has received two first ever isolation rooms from the World Health Organization (WHO), which can help cure and prevent the spread of infection diseases, including bird flu.","Facilities Received to Contain Bird Flu Threat","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2769","Wednesday, December 14, 2011","NEPAL - Residents of Ghurmi Bazaar, Udayapur, have become fearful that bird flu has hit the area after a mysterious disease claimed more than 1,000 chickens at different poultry farms here in the last few days.","Poultry Deaths Spur Bird Flu Fear","The Himalayan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2770","Tuesday, December 06, 2011","NEPAL - Chicken prices took a beating in Kathmandu after schools and security agencies stayed away from chicken products following a new bird flu alert here. These institutions are major consumers of chicken in Kathmandu. The prices fell by 30 percent, Xinhua reported Saturday.","Nepal Chicken Prices Fall After Bird Flu Alert","The Peninsula","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2771","Tuesday, December 06, 2011","SOUTH AFRICA - The veterinary authority has reported finding ostriches at four more farms in Western Cape Province with evidence of H5N2 highly pathogenic avian influenza (HPAI) virus infection.","More Ostriches H5N2-Positive in Western Cape","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2772","Friday, December 02, 2011","NEPAL - In response to Kathmandu's bird flu outbreak all poultry suspected of carrying the disease have been culled.","Poultry Culled in Kathmandu on Bird Flu Fears","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2773","Thursday, December 01, 2011","EGYPT - The Ministry of Health and Population has notified WHO of one case of human infection with avian influenza A (H5N1) virus.
The case is a 31 year-old woman from Meet Salseel district, Dakahlia governorate. She developed symptoms on 10 November 2011 and was admitted to hospital on 16 November 2011. She is in critical condition and is provided with ventilation support. 
Of the 153 cases confirmed to date in Egypt, 52 have been fatal.","Avian Influenza - Situation in Egypt - Update 57","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2774","Wednesday, November 30, 2011","NEPAL - Around 1300 chicken and 200 ducks at Manohara Landless Squatters' Settlement have been destroyed on Tuesday on the suspicion of Bird Flu in the chicken and ducks of local Chandra Bahadur Tamang.","Chickens Destroyed in Bhaktapur Over Bird Flu Suspicion ","The Himalayan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2775","Tuesday, November 29, 2011","GLOBAL - The outcomes of the second Joint Scientific Consultation among the FAO, the World Organization for Animal Health (OIE) and the World Health Organization (WHO) have been published.
The document underlines the growing consensus that the scientific community must move beyond avian influenza to reduce disease risks, especially those emerging from animals with potential implications for human health, food security and livelihoods.","Second FAO-OIE-WHO Joint Scientific Consultation Published","FAO, OIE and WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2776","Thursday, November 24, 2011","MIZORAM, INDIA - Mizoram government today lifted the ban on import of poultry from neighbouring states. ","Mizoram Lifts Ban on Poultry Import","MoneyControl.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2777","Thursday, November 24, 2011","CHINA - On 15 November 2011, the Completion Workshop for China Capacity Building for Highly Pathogenic Avian Influenza Prevention and Human Pandemic Influenza Preparedness Project by World Bank Avian/Human Influenza Facility was successfully held in Beijing. It was organised by the CPMO made up of MOA Foreign Economic Cooperation Center and MOH Center for Project Supervision and Management. Officials from WB, FAO, WHO, EU Delegation to China, and MOF, MOA and MOH of China attended the opening ceremony and delivered remarks. 
The workshop reviewed project phase II, summarised practices, promoted achievements and presented awards.
","Avian/Human Influenza Facility Project Completion Workshop","China's Ministry of Agriculture","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2778","Thursday, November 24, 2011","GLOBAL - Wild birds may be most prone to shedding highly pathogenic avian influenza H5N1 (HPAIV H5N1) virus just before migration but not be more prone to clinical disease at that time, potentially raising the risk of spreading the disease over long distances, according to a study in PLoS One by an international team of researchers.
The group studied a subspecies of red knot (Calidris canutus islandica), a shorebird that migrates from the Arctic Circle to Europe. They measured the birds' levels of corticosterone, a hormone that regulates physiologic changes as birds prepare for migration, and inoculated them with HPAIV H5N1 before migration, during fueling (as they prepare for migration), just before migration departure, and after migrating. They inoculated five to nine birds at each stage. They found that, of the birds inoculated just before migration, those that had higher plasma corticosterone levels and thus were more ready for take-off, shed more virus but did not tend to develop clinical disease.
""Therefore,"" they write, ""assuming no effect of sub-clinical infection on the likelihood of migratory take-off, [these findings] may favour the spread of HPAIV H5N1 by migratory birds over long distances.""
","Wild Birds May be More Prone to H5N1 Just Before Migration","CIDRAP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2779","Wednesday, November 23, 2011","INDONESIA - The Ministry of Health has announced one new confirmed case of human infection with avian influenza A(H5N1) virus. 
The case is a 29-year old woman, mother of the two cases earlier reported from Bangli district of Bali Province. She developed symptoms on 10 October and died on 17 October. 
Of the 182 cases confirmed to date in Indonesia, 150 have been fatal.
","Avian Influenza – Situation in Indonesia - Update 8","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2780","Monday, November 21, 2011","TRIPURA, INDIA - Following recent cases of avian influenza reported from West Bengal, neighbouring Assam and Bangladesh, Tripura yesterday sounded an alert and banned import of poultry from these places.","Tripura Bans Poultry from Neighbouring States ","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2781","Tuesday, January 10, 2012","ODISHA, INDIA - After only just declaring the country bird flu-free, the state of Odisha has confirmed positive cases of bird flu in wild birds and poultry.
","Tests Confirm Bird Flu in Odisha","Times of India","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2782","Monday, January 09, 2012","GLOBAL - According to WHO, there were 62 cases of H5N1 flu in humans in 2011, 34 of whom died. Most of the victims were in Egypt (39 cases; 15 deaths) but there were also 12 cases in Indonesia, eight in Cambodia and two in Bangladesh. These figures are slightly higher than for 2010, when 48 cases were reported worldwide, of whom 24 died but they are well below the peak in 2006.
Since the emergence of H5N1 influenza in 2003, 578 humans are reported to have become infected, 340 of whom have died.","WHO Reports 62 Cases of H5N1 in Humans in 2011","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2783","Thursday, January 05, 2012","INDIA - The government yesterday announced that the country is free of bird flu disease, but continues to keep a watchful eye on vulnerable areas. ","India Free from Bird Flu: Government","The Economic Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2784","Thursday, January 05, 2012","MALAYSIA - There are no live birds import from China and chicken products sold at markets are free of the H5N1 virus, said Veterinary Services Department director-general Datuk Dr Abdul Aziz Jamaluddin.","Govt Assures Chicken Products Free of Bird Flu Virus","The Star Online","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2785","Wednesday, January 04, 2012","HONG KONG - Two dead Black-headed gulls found in Tuen Mun and Lantau have tested positive for the H5 avian influenza virus in preliminary testing, a spokesman for the Agriculture, Fisheries and Conservation Department (AFCD) said yesterday (3 January), adding that further confirmatory tests are being conducted.","Black-Headed Gulls Test Positive for H5 Virus","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2786","Tuesday, January 03, 2012","BANGLADESH - Six hundred and fifty-eight poultry farms in nine upazilas of Khulna district and in the city have been asked to remain on high alert against outbreak of bird flu. ","658 Farms in Khulna on Bird Flu Alert","The Daily Star","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2787","Tuesday, January 03, 2012","MALAYSIA - The Health Ministry is working closely with its Chinese counterpart in monitoring the development of the H5N1 avian influenza virus which killed a man in Shenzhen, China.","Malaysia Issues Red Alert over Bird Flu","The Star Online","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2788","Tuesday, January 03, 2012","GLOBAL - Because influenza viruses are unpredictable, they have the possibility to change and become more transmissible among humans as shown by the emergence of the influenza pandemic H1N1 virus in 2009. For this reason, continued monitoring of the occurrence of human infections with these viruses and characterization of the viruses themselves are critically important to assess their pandemic potential. ","Global Monitoring of Variant Influenza Viruses Important, Says WHO","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2789","Sunday, January 01, 2012","test news story","test news story","test","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2790","Friday, December 30, 2011","INDONESIA - The number of bird flu infections has declined over the past few years, but Indonesia remains the virus’ “hot spot”, as backyard poultry farms remain the backbone in supplying meat for the population, a senior health official says.","Indonesia Remains Global Bird Flu ‘Hot Spot’","The Jakarta Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
"2791","Thursday, December 29, 2011","EGYPT - The Ministry of Health and Population has notified WHO of a case of human infection with avian influenza A (H5N1) virus.‪
The case is a 29-year-old man from Dakahlia Governorate. He developed symptoms on 8 December 2011 and was admitted to hospital on 15 December 2011, where he received oseltamivir treatment. He was in critical condition and died on 19 December 2011. 
Investigations into the source of infection indicated that the victim had exposure to backyard poultry. 
Of the 156 cases confirmed to date in Egypt, 54 have been fatal.","Avian Influenza - Situation in Egypt - Update 59","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220"
